artist_id,id,country_code,channel_slug,retailer,sellable_type,sellable_id,period,Total,year_month
102858,416747381,US,download,Bandcamp,Track,376915,01/04/2023 00:00:00,"2,35",2023-04
102858,403293502,US,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"7,82",2023-03
102858,416747382,NL,download,Bandcamp,Release,140396,01/04/2023 00:00:00,"3,63",2023-04
102858,416747383,US,download,Bandcamp,Release,140397,01/04/2023 00:00:00,"3,15",2023-04
102858,403293503,US,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"8,5",2023-03
102858,416747384,US,download,Bandcamp,Release,140397,01/04/2023 00:00:00,"3,4",2023-04
102858,416747385,NL,download,Bandcamp,Release,140397,01/04/2023 00:00:00,"3,4",2023-04
102858,403293504,IE,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,83",2023-03
102858,416747386,US,download,Bandcamp,Release,140397,01/04/2023 00:00:00,"2,93",2023-04
102858,416747387,US,download,Bandcamp,Release,140396,01/04/2023 00:00:00,"4,25",2023-04
102858,403293505,IE,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,05",2023-03
102858,416747388,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,004647",2023-02
102858,416747389,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,001138",2023-02
102858,403293506,GB,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,64",2023-03
102858,416747390,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,00039",2023-02
102858,416747391,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,002342",2023-02
102858,403293507,IT,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,06",2023-03
102858,416747392,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,029866",2023-02
102858,416747393,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,001171",2023-02
102858,403293508,GB,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,4",2023-03
102858,416747394,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747395,US,streaming,YouTube Music Key,Track,376909,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293509,GB,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,06",2023-03
102858,416747396,US,streaming,YouTube Music Key,Track,376913,01/02/2023 00:00:00,"0,000781",2023-02
102858,416747397,US,streaming,YouTube Music Key,Track,376913,01/02/2023 00:00:00,"0,003514",2023-02
102858,403293510,GB,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,84",2023-03
102858,416747398,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747399,US,streaming,YouTube Music Key,Track,376915,01/02/2023 00:00:00,"0,003514",2023-02
102858,403293511,US,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,15",2023-03
102858,416747400,US,streaming,YouTube Music Key,Track,376915,01/02/2023 00:00:00,"0,00039",2023-02
102858,416747401,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,00527",2023-02
102858,403293512,US,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,15",2023-03
102858,416747402,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,003514",2023-02
102858,416747403,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,001171",2023-02
102858,403293513,CA,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,87",2023-03
102858,416747404,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,00039",2023-02
102858,416747405,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,003514",2023-02
102858,403293514,HU,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,62",2023-03
102858,416747406,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,00039",2023-02
102858,416747407,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,002342",2023-02
102858,403293515,GB,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,84",2023-03
102858,416747408,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,003514",2023-02
102858,416747409,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293516,HU,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,4",2023-03
102858,416747410,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,000781",2023-02
102858,416747411,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,00039",2023-02
102858,403293517,DE,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,84",2023-03
102858,416747412,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747413,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,00039",2023-02
102858,403293518,DE,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,06",2023-03
102858,416747414,US,streaming,YouTube Music Key,Track,376913,01/02/2023 00:00:00,"0,00039",2023-02
102858,416747415,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,008784",2023-02
102858,403293519,US,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,76",2023-03
102858,416747416,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,002277",2023-02
102858,416747417,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293520,US,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"4,25",2023-03
102858,416747418,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,001171",2023-02
102858,416747419,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293521,CA,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,08",2023-03
102858,416747420,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,00039",2023-02
102858,416747421,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,000781",2023-02
102858,403293522,CA,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,86",2023-03
102858,416747422,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,007027",2023-02
102858,416747423,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,001562",2023-02
102858,403293523,CA,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"6,06",2023-03
102858,416747424,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,00527",2023-02
102858,416747425,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,000781",2023-02
102858,403293524,US,download,Bandcamp,Track,376916,01/03/2023 00:00:00,"0,85",2023-03
102858,416747426,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747427,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,000781",2023-02
102858,403293525,US,download,Bandcamp,Track,376914,01/03/2023 00:00:00,"0,64",2023-03
102858,416747428,US,streaming,YouTube Music Key,Track,376909,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747429,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293526,US,download,Bandcamp,Track,376911,01/03/2023 00:00:00,"0,85",2023-03
102858,416747430,US,streaming,YouTube Music Key,Track,376915,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747431,US,streaming,YouTube Music Key,Track,376913,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293527,CA,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,86",2023-03
102858,416747432,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,003514",2023-02
102858,416747433,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,00039",2023-02
102858,403293528,CA,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"5,1",2023-03
102858,416747434,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747435,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,000781",2023-02
102858,403293529,US,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,74",2023-03
102858,416747436,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747437,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,001952",2023-02
102858,403293530,US,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,14",2023-03
102858,416747438,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747439,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293531,US,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,4",2023-03
102858,416747440,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747441,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293532,US,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,78",2023-03
102858,416747442,US,streaming,YouTube Music Key,Track,376909,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747443,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293533,CA,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,4",2023-03
102858,416747444,US,streaming,YouTube Music Key,Track,376913,01/02/2023 00:00:00,"0,00039",2023-02
102858,416747445,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,003514",2023-02
102858,403293534,DE,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,58",2023-03
102858,416747446,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,001562",2023-02
102858,416747447,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,004647",2023-02
102858,403293535,DE,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"4,25",2023-03
102858,416747448,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,002277",2023-02
102858,416747449,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293536,US,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,4",2023-03
102858,416747450,US,streaming,YouTube Music Key,Track,376915,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747451,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,003514",2023-02
102858,403293537,CA,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,62",2023-03
102858,416747452,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,003514",2023-02
102858,416747453,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,001171",2023-02
102858,403293538,US,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,73",2023-03
102858,416747454,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747455,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293539,US,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"4,25",2023-03
102858,416747456,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,001478",2023-02
102858,416747457,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293540,US,download,Bandcamp,Track,376910,01/03/2023 00:00:00,"0,75",2023-03
102858,416747458,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,00039",2023-02
102858,416747459,US,streaming,YouTube Music Key,Track,376913,01/02/2023 00:00:00,"0,00039",2023-02
102858,403293541,DE,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,3",2023-03
102858,416747460,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747461,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,003514",2023-02
102858,403293542,US,download,Bandcamp,Release,140396,01/03/2023 00:00:00,8,2023-03
102858,416747462,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747463,US,streaming,YouTube Music Key,Track,376915,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293543,AU,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"7,08",2023-03
102858,416747464,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,003514",2023-02
102858,416747465,US,streaming,YouTube Music Key,Track,376913,01/02/2023 00:00:00,"0,001562",2023-02
102858,403293544,US,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,13",2023-03
102858,416747466,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,001952",2023-02
102858,416747467,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,001478",2023-02
102858,403293545,DE,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"4,71",2023-03
102858,416747468,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,001171",2023-02
102858,416747469,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293546,US,download,Bandcamp,Track,376914,01/03/2023 00:00:00,"0,75",2023-03
102858,416747470,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,001757",2023-02
102858,416747471,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,001757",2023-02
102858,403293547,MX,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"2,84",2023-03
102858,416747472,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,000781",2023-02
102858,416747473,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,00039",2023-02
102858,403293548,MX,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"4,25",2023-03
102858,416747474,US,streaming,YouTube Music Key,Track,376909,01/02/2023 00:00:00,"0,000781",2023-02
102858,416747475,US,streaming,YouTube Music Key,Track,376913,01/02/2023 00:00:00,"0,00039",2023-02
102858,403293549,US,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"3,95",2023-03
102858,416747476,US,streaming,YouTube Music Key,Track,376915,01/02/2023 00:00:00,"0,00039",2023-02
102858,416747477,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,00039",2023-02
102858,403293550,US,download,Bandcamp,Track,376909,01/03/2023 00:00:00,"0,75",2023-03
102858,416747478,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,001171",2023-02
102858,416747479,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,000781",2023-02
102858,403293551,US,download,Bandcamp,Track,376914,01/03/2023 00:00:00,"0,75",2023-03
102858,416747480,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,003514",2023-02
102858,416747481,US,streaming,YouTube Music Key,Track,376915,01/02/2023 00:00:00,"0,00039",2023-02
102858,403293552,US,download,Bandcamp,Release,140397,01/03/2023 00:00:00,"3,71",2023-03
102858,416747482,US,streaming,YouTube Music Key,Track,376909,01/02/2023 00:00:00,"0,000781",2023-02
102858,416747483,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,00039",2023-02
102858,403293553,US,download,Bandcamp,Track,376912,01/03/2023 00:00:00,"0,75",2023-03
102858,416747484,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,000781",2023-02
102858,416747485,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,002839",2023-02
102858,403293554,US,download,Bandcamp,Release,140396,01/03/2023 00:00:00,"4,25",2023-03
102858,416747486,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,00039",2023-02
102858,416747487,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,00039",2023-02
102858,403293555,US,streaming,YouTube Music Key,Track,376911,01/01/2023 00:00:00,"0,13573",2023-01
102858,416747488,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,00039",2023-02
102858,416747489,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,11569",2023-02
102858,403293556,US,streaming,YouTube Music Key,Track,376911,01/01/2023 00:00:00,"0,021564",2023-01
102858,416747490,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,104271",2023-02
102858,416747491,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,005482",2023-02
102858,403293557,US,streaming,YouTube Music Key,Track,376911,01/01/2023 00:00:00,"0,010538",2023-01
102858,416747492,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,016042",2023-02
102858,416747493,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,003757",2023-02
102858,403293558,US,streaming,YouTube Music Key,Track,376911,01/01/2023 00:00:00,"0,001928",2023-01
102858,416747494,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,03962",2023-02
102858,416747495,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,001827",2023-02
102858,403293559,US,streaming,YouTube Music Key,Track,376916,01/01/2023 00:00:00,"0,332086",2023-01
102858,416747496,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,001226",2023-02
102858,416747497,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,008021",2023-02
102858,403293560,US,streaming,YouTube Music Key,Track,376916,01/01/2023 00:00:00,"0,050596",2023-01
102858,416747498,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,007354",2023-02
102858,416747499,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,001878",2023-02
102858,403293561,US,streaming,YouTube Music Key,Track,376916,01/01/2023 00:00:00,"0,772619",2023-01
102858,416747500,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,001893",2023-02
102858,416747501,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,041205",2023-02
102858,403293562,US,streaming,YouTube Music Key,Track,376916,01/01/2023 00:00:00,"0,260654",2023-01
102858,416747502,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,002839",2023-02
102858,416747503,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,005635",2023-02
102858,403293563,US,streaming,YouTube Music Key,Track,376916,01/01/2023 00:00:00,"0,050054",2023-01
102858,416747504,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,001893",2023-02
102858,416747505,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,044114",2023-02
102858,403293564,US,streaming,YouTube Music Key,Track,376916,01/01/2023 00:00:00,"0,021208",2023-01
102858,416747506,US,streaming,YouTube Music Key,Track,376910,01/02/2023 00:00:00,"0,033281",2023-02
102858,416747507,US,streaming,YouTube Music Key,Track,376909,01/02/2023 00:00:00,"0,006346",2023-02
102858,403293565,US,streaming,YouTube Music Key,Track,376908,01/01/2023 00:00:00,"0,177494",2023-01
102858,416747508,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,001893",2023-02
102858,416747509,US,streaming,YouTube Music Key,Track,376909,01/02/2023 00:00:00,"0,021504",2023-02
102858,403293566,US,streaming,YouTube Music Key,Track,376908,01/01/2023 00:00:00,"0,015568",2023-01
102858,416747510,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,021504",2023-02
102858,416747511,US,streaming,YouTube Music Key,Track,376909,01/02/2023 00:00:00,"0,001662",2023-02
102858,403293567,US,streaming,YouTube Music Key,Track,376908,01/01/2023 00:00:00,"0,015806",2023-01
102858,416747512,US,streaming,YouTube Music Key,Track,376915,01/02/2023 00:00:00,"0,001662",2023-02
102858,416747513,US,streaming,YouTube Music Key,Track,376913,01/02/2023 00:00:00,"0,007932",2023-02
102858,403293568,US,streaming,YouTube Music Key,Track,376908,01/01/2023 00:00:00,"0,047441",2023-01
102858,416747514,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,002451",2023-02
102858,416747515,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,000914",2023-02
102858,403293569,US,streaming,YouTube Music Key,Track,376908,01/01/2023 00:00:00,"0,011333",2023-01
102858,416747516,US,streaming,YouTube Music Key,Track,376913,01/02/2023 00:00:00,"0,001662",2023-02
102858,416747517,US,streaming,YouTube Music Key,Track,376915,01/02/2023 00:00:00,"0,01792",2023-02
102858,403293570,US,streaming,YouTube Music Key,Track,376908,01/01/2023 00:00:00,"0,003856",2023-01
102858,416747518,US,streaming,YouTube Music Key,Track,376913,01/02/2023 00:00:00,"0,01792",2023-02
102858,416747519,US,streaming,YouTube Music Key,Track,376915,01/02/2023 00:00:00,"0,002041",2023-02
102858,403293571,US,streaming,YouTube Music Key,Track,376913,01/01/2023 00:00:00,"0,047441",2023-01
102858,416747520,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,01745",2023-02
102858,416747521,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,002494",2023-02
102858,403293572,US,streaming,YouTube Music Key,Track,376913,01/01/2023 00:00:00,"0,156612",2023-01
102858,416747522,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,001662",2023-02
102858,416747523,US,streaming,YouTube Music Key,Track,376915,01/02/2023 00:00:00,"0,011105",2023-02
102858,403293573,US,streaming,YouTube Music Key,Track,376913,01/01/2023 00:00:00,"0,002634",2023-01
102858,416747524,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,025088",2023-02
102858,416747525,US,streaming,YouTube Music Key,Track,376912,01/02/2023 00:00:00,"0,002041",2023-02
102858,403293574,US,streaming,YouTube Music Key,Track,376913,01/01/2023 00:00:00,"0,003892",2023-01
102858,416747526,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,012691",2023-02
102858,416747527,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,001662",2023-02
102858,403293575,US,streaming,YouTube Music Key,Track,376913,01/01/2023 00:00:00,"0,016999",2023-01
102858,416747528,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,008163",2023-02
102858,416747529,US,streaming,YouTube Music Key,Track,376911,01/02/2023 00:00:00,"0,002041",2023-02
102858,403293576,US,streaming,YouTube Music Key,Track,376913,01/01/2023 00:00:00,"0,003856",2023-01
102858,416747530,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,071388",2023-02
102858,416747531,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,012245",2023-02
102858,403293577,US,streaming,YouTube Music Key,Track,376915,01/01/2023 00:00:00,"0,334106",2023-01
102858,416747532,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,002773",2023-02
102858,416747533,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,060928",2023-02
102858,403293578,US,streaming,YouTube Music Key,Track,376915,01/01/2023 00:00:00,"0,025877",2023-01
102858,416747534,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,002494",2023-02
102858,416747535,US,streaming,YouTube Music Key,Track,376909,01/02/2023 00:00:00,"0,001455",2023-02
102858,403293579,US,streaming,YouTube Music Key,Track,376915,01/01/2023 00:00:00,"0,005666",2023-01
102858,416747536,US,streaming,YouTube Music Key,Track,376909,01/02/2023 00:00:00,"0,014336",2023-02
102858,416747537,US,streaming,YouTube Music Key,Track,376916,01/02/2023 00:00:00,"0,005821",2023-02
102858,403293580,US,streaming,YouTube Music Key,Track,376915,01/01/2023 00:00:00,"0,003892",2023-01
102858,416747538,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,00291",2023-02
102858,416747539,US,streaming,YouTube Music Key,Track,376908,01/02/2023 00:00:00,"0,021504",2023-02
102858,403293581,US,streaming,YouTube Music Key,Track,376911,01/01/2023 00:00:00,"0,13573",2023-01
102858,416747540,US,streaming,YouTube Music Key,Track,376914,01/02/2023 00:00:00,"0,03584",2023-02
